"Budget Code","Budget Code Name"
K720,"PURCHASE OF NON-PASSENGER VEHICLES (TRUC","="""""
3016,"PURCHASE OF NURSING LAB EQUIP. FOR BOROU","="""""
3014,"PURCHASE OF OFF. ADMIN. LAB EQUIPMENT FO","="""""
S1B8,"PURCHASE OF OFFICE/ ADMINISTR. EQUIP./SY","="""""
POL2,"PURCHASE OF OFFICE EQUIP FOR CAMPAIGN FI","="""""
TCH2,"PURCHASE OF OFFICE EQUIP FOR MAYOR'S OFF","="""""
TLCC,"PURCHASE OF OFFICE EQUIPMENT DUPLICATION","="""""
PUK2,"PURCHASE OF OFFICE EQUIPMENT FOR D.A.'S","="""""
TRAP,"PURCHASE OF OFFICE EQUIPMENT USEFUL LIFE","="""""
UCSJ,"PURCHASE OF OFFSET PRINTING PRESSES FOR","="""""
P543,"PURCHASE OF ONE (1) TEN PASS HANDICAPPED","="""""
VEH4,"PURCHASE OF ONE (1) VAN FOR FORT WASHING","="""""
VEH3,"PURCHASE OF ONE (1) VAN FOR LENOX HILL S","="""""
CCV2,"PURCHASE OF ONE TOOLCAT AND TWO UTILITY","="""""
H171,"PURCHASE OF ONE VAN FOR D.A.S & ONE VAN","="""""
TROF,"PURCHASE OF PAINTING EQUIP (OFFSET PRESS","="""""
G178,"PURCHASE OF PERIPHERAL, TERMINAL, PRINTI","="""""
G190,"PURCHASE OF PERIPHERAL, TERMINAL, PRINTI","="""""
2247,"PURCHASEOF PICK-UP TRUCK EQUIPPED W/SNOW","="""""
GRFT,"PURCHASE OF PICK-UP TRUCK FOR EDC AREA M","="""""
C078,"PURCHASE OF PORTABLE RADIO'S & EQUIPMENT","="""""
EHWD,"PURCHASE OF PREFAB STORAGE BUILDING FOR","="""""
BVR2,"PURCHASE OF RADIO EQUIP FOR DPM'S AREA O","="""""
HNY8,"PURCHASE OF RADIO EQUIPMENT FOR OHP'S AR","="""""
N002,"PURCHASE OF RADIOGRAPHIC EQUIP; BUREAU O","="""""
NYAV,"PURCHASE OF RADIOGRAPHIC EQUIPMENT; BURE","="""""
T500,"PURCHASE OF RAIL CARS FOR USE BY NEW YOR","="""""
H501,"PURCHASE OF REFRIGERATED FREEZER TRUCK F","="""""
3005,"PURCHASE OF REGISTRATION PACKAGE FOR KIN","="""""
X100,"PURCHASE OF REPLACEMENT APPARATUS FOR US","="""""
D943,"PURCHASE OF RIGHT ANGLE FOLDING MACHINE;","="""""
FDRM,"PURCHASE OF RIGHT ANGLE FOLDING MACHINE;","="""""
VOIC,"PURCHASE OF ROTARY MOWER AND 4X4 TRUCK F","="""""
C2B7,"PURCHASE OF SECURITY COMM- UNICATION & S","="""""
WASH,"PURCHASE OF SECURITY SYS FOR CITY-OWNED","="""""
P152,"PURCHASE OF SECURITY SYSTEM FOR DEPARTME","="""""
G612,"PURCHASE OF SHOP CRANE FOR REPAIRING AND","="""""
1790,"PURCHASE OF SNOW PLOW W/COST > $15,000 B","="""""
7045,"PURCHASE OF SOUND SYSTEM FOR THEATRE FOR","="""""
PSB8,"PURCHASE OF SURVEYING EQUIPMEN HAVING EL","="""""
COM5,"PURCHASE OF TAPE DRIVES TAPE DRIVE CONTR","="""""
7038,"PURCHASE OF TELECOMMUNICATIONS LAB FOR C","="""""
BKCN,"PURCHASE OF TELEPH.FOR BRIG, BROOKLYN NA","="""""
U205,"PURCHASE OF TELEPHONE * * EQUIPMENT FOR","="""""
KRAZ,"PURCHASE OF TELEPHONE SYS FOR EDC & DBS","="""""
NSTR,"PURCHASE OF TELEPHONE SYSTEM","="""""
D170,"PURCHASE OF THREE (3) VANS FOR DEPT OF H","="""""
H333,"PURCHASE OF THREE ELECTRIC *** FORKLIFTS","="""""
HSIR,"PURCHASE OF TROLLEY PASSENGER BUS FOR BK","="""""
C2A7,"PURCHASE OF TRUCK W/SNOW * REMOVAL ATTAC","="""""
LCMS,"PURCHASE OF TWO (2) LIQUID CHROMATOGRAPH","="""""
WTC4,"PURCHASE OF TWO LARGE CUSTOM-BUILT RESCU","="""""
BAHO,"PURCHASE OF TWO VANS TO BE USED TO TRANS","="""""
BRAR,"PURCHASE OF UNIX SYSTEM FOR OFFICE OF PR","="""""
IVAN,"PURCHASE OF VAN EQUIPPED WITH DIAGNOSTIC","="""""
2048,"PURCHASE OF VAN FOR HOSTOS COLLEGE; HS00","="""""
P537,"PURCHASE OF VAN FOR OFFICE *** OF CAPITA","="""""
CPPV,"PURCHASE OF VAN FOR OFFICE  OF CAPITAL C","="""""
PLZ1,"PURCHASE OF VANFOR STATEN ISLAND CHILDRE","="""""
H960,"PURCHASE OF VAN FOR THE DEPT. OF AGING.","="""""
WOFB,"PURCHASE OF VAN TO BE USED TO TRANSPORT","="""""
VEHE,"PURCHASE OF VEHICLE EQUIPMENT FOR BROOKL","="""""
B003,"PURCHASE OF VEHICLE FOR HIV PGM SERVICE;","="""""
VM14,"PURCHASE OF VEHICLES & EQUIPMNT FOR PARK","="""""
H150,"PURCHASE OF VEHICLE W/SEAT CAPACITY >10","="""""
7008,"PURCHASE OF VIDEO PROJECTION & COMPUTERI","="""""
D709,"PURCHASE OF WEB-CONTENT MANAGEMENT TOOL","="""""
ROOS,"PURCHASE OF WENGER WAGON * (PORTABLE STA","="""""
G195,"PURCHASE OF WORD PROCESSING & RELATED EQ","="""""
G183,"PURCHASE OF WORD PROCESSING & RELATED EQ","="""""
H334,"PURCHASE ONE 12 PASS VAN FOR MEDICAL ASS","="""""
PL04,"PURCHASE ONE (1) FOURIER TRANSFORM INFRA","="""""
WBWY,"PURCHASE ONE (1) PASS VAN, ONE (1) HANDI","="""""
XRD1,"PURCHASE ONE (1) X-RAY DIFFRACTOMETER (X","="""""
H820,"PURCHASE ONE CARGO VAN FOR ADMIN. MANAGE","="""""
2NDK,"PURCHASE ONE CARGO VAN FOR INCOME SUPPOR","="""""
H332,"PURCHASE ONE ELECTRIC FORKLIFT FOR OFO S","="""""
HR38,"PURCHASE ONE FIVE (5) PASSENGER/CARGO VA","="""""
HR32,"PURCHASE ONE GARGO VAN FOR OFFICE OF EMP","="""""
D920,"PURCHASE ONE MULTI-BINDER AND COLLATOR,","="""""
H971,"PURCHASE REFRIGERATED TRUCK. TRUCK. CRIS","="""""
SAN3,"PURCHASE & REHABILIATION OF AMBULANCES I","="""""
FELM,"PURCHASE & REPLACEMENT OF TELEPHONE SYST","="""""
3017,"PURCHASE SCIENCE LAB EQUIPMENT FOR BOROU","="""""
SH43,"PURCHASE SERVER HARDWARE FOR UPGRADE OF","="""""
COM2,"PURCHASE SOFTWARE LICENSES FOR AGENCY-WI","="""""
JMSD,"PURCHASE SOFTWARE LICENSES & PROFESSIONA","="""""
L701,"PURCHASE TEN YD CRAWLER CRANES FOR USE A","="""""
VH17,"PURCHASE THREE (3) 14-FOOT BOX TRUCKS. E","="""""
AE10,"PURCHASE: TRACTOR; COST> $ 30,000; EST.","="""""
TDA5,"PURCHASE TRACTOR DRAWN AERIALS (EACH >$1","="""""
933B,"PURCHASE TREE TRIMMERS & CHIPPER DUMPS F","="""""
L101,"PURCHASE TWO (2) CARGO TRUCKS FOR DONATE","="""""
D151,"PURCHASE TWO (2) CARGO TRUCKS FOR DONATE","="""""
PR07,"PURCHASE TWO (2)  COLOR HIGH SPEED DIGIT","="""""
SLA5,"PURCHASE TWO (2) PASS VANS FOR DIV OF AI","="""""
GRTI,"PURCHASE TWO EQUIPPED TRAILER TRUCKS, GR","="""""
COLL,"PURCHASE TWO PRINTING PRESSES, HRA BUR O","="""""
H108,"PURCHASE TWO UTILITY VANS FOR PROCURMENT","="""""
KFEL,"PURCHASE UNIX SYSTEM FOR UP- GRADE/ENHAN","="""""
VEH6,"PURCHASE VANS FOR SENIOR CTR SVC PROVIDE","="""""
PNY4,"PURCHASE VARIOUS VEHICLES FOR CITYWIDE P","="""""
933A,"PURCHASE VARIOUS VEHICLES FOR PARKS MAIN","="""""
933C,"PURCHASE VEHICLES FOR CITYWIDE PARKS MAI","="""""
VEH2,"PURCHASE VEHICLES, INCL DUMP TRUCKS, DEL","="""""
ODDC,"PURCHASE WIDE-FORMAT HIGH-SPEED COLOR PR","="""""
H123,"PURCHASE X-RAY SCANNER EQPT FOR SHELTERS","="""""
1224,"PURCHASING & ACCOUNTING","="""""
T125,"PURCH COMP IMAGING EQUIP BY DCAS FOR USE","="""""
H598,"PURCH EQUIP/MACH/APPAR/FURNSHG ORIGINAL","="""""
LAG4,"PURCH. & INSTALLATION OF COMPUTER-AIDED","="""""
C109,"PURCH. & INSTALLATION OF NEW ALARM SYSTE","="""""
N447,"PURCH & INSTALLATION OF NEW EXIT AND EME","="""""
ROOF,"PURCH & INSTALLATION OF NEW TELEPHONE SY","="""""
HTB2,"PURCH/INSTALL BOROWIDE THEFT DETECTION S","="""""
Q115,"PURCH/INSTALLBORO-WIDE THEFT DETECTION S","="""""
AA19,"PURCH/INSTALL BRONZE SCULPTURE IN FRONT","="""""
A060,"PURCH/INSTALL CITYMAIL SERVERS FOR CITYW","="""""
B123,"PURCH/INSTALL COMPUTER AIDED DESIGN SYST","="""""
LG03,"PURCH/INSTALL DP EQUIP MEDGAR EVERS COLL","="""""
SIG3,"PURCH/INSTALL EXHIBIT CASES FOR TIFFANY","="""""
P104,"PURCH/INSTALL F & E (H. MILLER & OTHER)","="""""
G105,"PURCH/INSTALL LIGHTING SYSTEM AT ARSENAL","="""""
CR08,"PURCH/INSTALL MODULAR FURN. SYSTEMS, DSS","="""""
CARN,"PURCH/INSTALL NEW HVAC SYS AT EASTERN PK","="""""
S117,"PURCH/INSTALL NEW RECREATIONAL LIGHTING","="""""
VESL,"PURCH & INSTALL OF A CLOSED CIRCUIT SECU","="""""
C081,"PURCH. & INSTALL. OF A TELEPHONE SYSTEM","="""""
CAUN,"PURCH & INSTALL OF COMP EQUIP* INCL SOFT","="""""
Q102,"PURCH/INSTALL OF COMPUTER AND PHOTOCOPIE","="""""
I970,"PURCH & INSTALL OF COMPUTER SYS FOR PROV","="""""
FSL1,"PURCH & INSTALL OF HARDWARE & SOFTWARE F","="""""
ELVO,"PURCH & INSTALL OF HVAC SYS & EQUIP FOR","="""""
BOTO,"PURCH/INSTALL OF LIGHTNG/SOUND AND VIDEO","="""""
0042,"PURCH/INSTALL RESEARCH EQUIP SYS AT NY Z","="""""
RIVS,"PURCH/INSTALL SECURITY FENCING AT SEDGWI","="""""
SIRR,"PURCH/INSTALL SITE-WIDE LIGHTING AT SNUG","="""""
BX21,"PURCH/INSTALL STEEL PICNIC TABLES AND CO","="""""
BLGD,"PURCH/INSTALL STORAGE CABINET SYSTEM AT","="""""
RYDE,"PURCH/INSTALL SYSTEM-WIDE COMPUTERIZED O","="""""
BUSH,"PURCH/INSTALL SYSTEM-WIDE COMPUTERIZED O","="""""
AUTO,"PURCH/INSTALL SYSTEM-WIDE COMPUTERIZED O","="""""
CVFS,"PURCH. & INSTALL TELECOMM. EQPMT FOR CIT","="""""
S2B9,"PURCH/ INSTALL TELECONFERENCE COMM SYST,","="""""
COLD,"PURCH/INSTALL TIFFANY EXHIBIT CASES FOR","="""""
E205,"PURCH/INSTALL TWO HIGH-VOLUME REPRODUCTI","="""""
SC60,"PURCH/INSTAL OF CLOSED-CIRCUIT TV SECURI","="""""
H601,"PURCH/INSTAL TELEPHONE SYSTEM COMPLETE E","="""""
4021,"PURCH/INST OF EQUIP FOR DEVELOPMENT OF I","="""""
RCSC,"PURCH/INST OFFICE EQUIP SYST (HERMAN MIL","="""""
SANC,"PURCH INTEGRATED MGT MODULE COMP SYS FOR","="""""
6381,"PURCH MATERIALS MGMT AOTPS","="""""
SFAP,"PURCH OF 1 ALUMINUM BODIED VAN CALLED A","="""""
AIDV,"PURCH OF 1 NEW ST BED TRUCK FOR USE OF H","="""""
1013,"PURCH. OF (3), 15 PASSENGER VANS FOR LEH","="""""
C423,"PURCH. OF 3 VANS FOR USE BY ST. MARK'S S","="""""
ACSN,"PURCH. OF 4 TRUCKS AND ONE BUS USEFUL LI","="""""
ACSU,"PURCH OF 7 TRUCKS FOR MAIN & CON/RECON W","="""""
HOSR,"PURCH OF DUMP TRUCK AND FLATBED TRUCK TO","="""""
C248,"PURCH OF F & E FOR THE INITIAL OUTFITTIN","="""""
C246,"PURCH OF F&E FOR THE INITIAL OUTFITTING","="""""
P062,"PURCH OF FURNITURE FOR DOF LSE SPACE AT","="""""
EQUP,"PURCH OF MACHINERY AND EQUIP FOR USE BY","="""""
G193,"PURCH OF MICROCOMPUTER EQPMT FOR SPECIAL","="""""
SEAB,"PURCH. OF NEW VEHICLES FOR ACS 3 CARGO V","="""""
P147,"PURCH OF SECURITY SYS FOR CITY-OWNED & O","="""""
JC71,"PURCH.OF SPRUNG STRUCTURE FOR STORAGE OF","="""""
DOT6,"PURCH. OF TELECOMMUNICATION MANAGEMENT S","="""""
FILM,"PURCH OF TELEPHONE SYSTEM FOR FISA LOCAT","="""""
61BW,"PURCH.OF TRUCKS AND VANS FOR CONSTRUCTIO","="""""
ADUL,"PURCH.OF TWO 22FT REFRG TRUCKS >$15,000.","="""""
1031,"PURCH OF TWO DUMP TRUCKS FOR LEHMAN COLL","="""""
H331,"PURCH. ONE ELEC. FORK LIFT FOR USE ON GA","="""""
BUS3,"PURCH. ONE FORK LIFT FOR USE IN CONST. T","="""""
FWRT,"PURCH RUNNING TRACK @ FT. WASHINGTON ARM","="""""
7126,"PURCHSE & INSTALLATION OF FILE SERVER FO","="""""
B273,"PURCH SMALL FERRIES FOR SI","="""""
ASBT,"PURCH. TWO DUNP TRUCKS FOR USE OF HAULIN","="""""
V102,"PURCH & UPFIT 12-PASSENGER VAN FOR NYPD.","="""""
HL03,"PURCH VEHICLES PER DEP W & SO AN & HM, W","="""""
FCFC,"PURC & INSTAL. OF TRAILERS AT RIKERS ISL","="""""
PS1G,"PURH/INSTALL STORAGE CABINET SYSTEM AT B","="""""
346A,"PUR/INSTALL F&E (H MILLER) AT 100 CHURCH","="""""
P100,"PUR/INSTALL F&E (H. MILLER & SEC SYS) AT","="""""
P026,"PUR/INSTALL F&H (H. MILLER) AT 40 WORTH","="""""
FORD,"PUR.&INSTALL.PHNE SYS(INT II) IN GOV'T O","="""""
U418,"PUR. & INSTALL. TELEPHONE SYS (INTELLIPA","="""""
I014,"PUR. OF OXYGEN TRANSPORT VEHICLE FOR NYC","="""""
5856,"Purple Loosestrife & Phragmites Eradictn","="""""
MALC,"PUTNAM-CLAVER PART LOANS FOR NEW CONS OF","="""""
VOAS,"PUTNAM CLAVER PARTNERSHIP DEMOLITION PER","="""""
SUSC,"PUTNAM-CLAVER PARTNERSHIP LOAN FOR NEW C","="""""
PUTM,"PUTNAM CLUSTER HDFC, FY19 AFFORDABLE NEI","="""""
0260,"PUTNAM COUNTY","="""""
PUJE,"PUTNAM JEFFERSON PARTNERSHIP, BX: ART 16","="""""
Z033,"PUTNAM PLAZA (FULTON ST TO GRAND AVE, BK","="""""
D033,"PUTNAM PLAZA (FULTON ST TO GRAND AVE, BK","="""""
PUTN,"PUTNAM RAILROAD, BX: LAND ACQUISITION AS","="""""
PTNM,"PUTNAM RAIL TRAIL, BX: CONSTRUCT GREENWA","="""""
GQPT,"PUTNAM RAIL TRAIL, BX: CONSTRUCTION OF A","="""""
PUTM,"PUTNAM RAIL TRAIL, BX: CONSTRUCTION OF A","="""""
PTNM,"PUTNAM RAIL TRAIL GREENWAY, BX: CONSTRUC","="""""
NATH,"PV175 RECONSTRUCTION OF HEATING SYSTEM,","="""""
THTR,"PV175 S.I. ZOO CONSTRUCTION OF A CLASS A","="""""
COM2,"PV175 S.I. ZOO RECONSTRUCTION OF AND ADD","="""""
SHL2,"PV175 STAT IS ZOO BLANKET CONSTRUCTION O","="""""
ZIRR,"PV176- IRR  WCS BX ZOO IRRIGATION SYSTEM","="""""
A303,"PV176 NY ZOOL SOC BX ACQUISIT AND INSTAL","="""""
A802,"PV176 NY ZOOL SOC BX BLANKET EXTERIOR RE","="""""
A300,"PV176 NY ZOOL SOC BX BLANKET SITE PREPAR","="""""
A302,"PV176 NY ZOOL SOC BX CONST OF ADDITION T","="""""
D600,"PV176 NY ZOOL SOC BX INACTIVE CONSTRUCTI","="""""
A100,"PV176 NY ZOOL SOC BX RECONSTRUCTION OF F","="""""
ESDA,"PV176 N.Y. ZOOL SOC CONSTRUCT OF CLASS A","="""""
A301,"PV176 N.Y. ZOOL SOC EXTERIOR RESTORATION","="""""
C801,"PV205 NY BOT GDN BLANKET CONSTRUCTION OF","="""""
H001,"PV-205 NY BOT GDN BLANKET RECONSTRUCTION","="""""
C500,"PV205 NY BOT GDN BLANKET RECONSTRUCTION","="""""
C400,"PV205 NY BOT GDN LPW ORIGINAL IMPROVEMEN","="""""
PLT1,"PV205 NY BOT GDN MISCEL INACT ORIGINAL I","="""""
BIRD,"PV205 NY BOT GDN RECONST. OF CLASS A BUI","="""""
C200,"PV205 NY GDN RECONST OF ROADS: MACADAM O","="""""
D501,"PV226 NY ZOOL SOC BX LPW CONSTRUCTION OF","="""""
K400,"PV 228","="""""
HSAR,"PV22 MET MUSEUM OF ART ADDITION TO A CLA","="""""
WAL2,"PV22 MET MUSEUM OF ART CONST. RELATED TO","="""""
ROF2,"PV22 MET MUSEUM OF ART MISCEL RECONSTRUC","="""""
CHEN,"PV22 MET MUSEUM OF ART ROOFG INACTIVE","="""""
D900,"PV230 NY AQUARIUM BLANKET RECONSTRUCTION","="""""
MOTO,"PV230-NY AQUARIUM-CLASS A BLDG NEW BOILE","="""""
MAIN,"PV230 NY AQUARIUM CONST","="""""
ELKH,"PV230 NY AQUARIUM CONST OF SWIMMING POOL","="""""
D801,"PV-230 NY AQUARIUM MISCEL RECONSTRUCTION","="""""
D802,"PV230 N.Y.AQUARIUM RECONSTRUCT CLASS A B","="""""
F600,"PV235 BKLYN MUS LPW ADDITION TO A CLASS","="""""
F205,"PV235 BKLYN MUS MISCEL RECONST OF CLASS","="""""
F300,"PV-235 BROOKLYN MUSEUM HVAC RECONSTRUC.","="""""
F700,"PV235 BROOKLYN MUSEUM LPW ADDITION TO A","="""""
F400,"PV235 RECONSTRUCTION OF ROOF & SKYLIGHTS","="""""
HERB,"PV236 BKLYN BOT GDN BLANKET RECONSTRUCTI","="""""
TANK,"PV236 BKLYN BOT GDN LPW CONSTRUCTION OF","="""""
F705,"PV236 BKLYN BOT GDN MISCEL ORIGINAL IMPR","="""""
PRA2,"PV236 BKLYN BOT GDN NEW BLDG CONSTRUCTIO","="""""
ELEC,"PV241 MUS CITY NY BLANKET RECONST. OF CO","="""""
D500,"PV241 MUS CITY NY MISCEL RECONSTRUCTION","="""""
E100,"PV241 MUSEUM CITY OF N.Y. RECONSTRUCTION","="""""
E500,"PV262 BKLYN CHILDREN'S MUSEUM RENOVATION","="""""
E301,"PV262 BKLYN CHILDRENS MUS IMPR CONSTRUCT","="""""
PLOT,"PV264BKLYN ACADEMY OF MUSIC RENOVATION A","="""""
WALK,"PV264 BKLYN. ACAD. OF MUSIC LPW RECONSTR","="""""
PORP,"PV264 BKLYN. ACAD. OF MUSIC RECONSTRUCTI","="""""
MAI2,"PV-264-BKLYN ACAD OF MUSIC RECONSTRUCTIO","="""""
EQT1,"PV268 NYPL INACT MISCEL RECONS CLASS A B","="""""
G101,"PV270 AM MUS NAT HIST EXH MISC RECONSTRU","="""""
G100,"PV270 AM MUS NAT HIST EXH RECONSTRUCTION","="""""
G200,"PV272 QNS BOT GDN CONSTRUCTION OF A CLAS","="""""
G102,"PV272 QNS BOT GDN MISCEL IMPR RECONST OF","="""""
G400,"PV272 QUEENS BOTANICAL GARDEN ASIAN GARD","="""""
G600,"PV272 QUEENS BOT GARDEN CONSTR OF A CLAS","="""""
ROAD,"PV274 HALL OF SCIENCE BLANKET PLUMBING (","="""""
VEC1,"PV274 HALL OF SCIENCE LANDSCAP RENOVATIO","="""""
MAST,"PV274 HALL OF SCIENCE MISCEL RECONSTRUCT","="""""
MAS1,"PV274 HALL OF SCIENCE RECONST OF A CLASS","="""""
I200,"PV2775 MET WING INACT MISC CONSTRUCTION","="""""
INF2,"PV279 CITY CTR (55TH) BLANKET PLUMBING A","="""""
HHH1,"PV279 CITY CTR (55TH) BLANKET RECONSTRUC","="""""
I201,"PV279 CITY CTR (55TH ST):BLDG SYSTEMS UP","="""""
K100,"PV279 CITY CTR (55TH ST) IN- STALLATION","="""""
K101,"PV279-CITY RECON: MEN'S ROOM, STAGE WING","="""""
BAMM,"PV279 CITY TR (55TH) MISCEL. RECONSTRUCT","="""""
K500,"PV282 MET MUSEUM INACTIVE CONSTRUCTION O","="""""
B101,"PV289 NY SHAKESP FEST PUB TH MISC RECONS","="""""
M801,"PV291 QUEENS MUSEUM RECONSTRUC TION OF C","="""""
QBOT,"PV291 QUEENS MUSEUM RECONSTRUCTION OF CL","="""""
E400,"PV292 BKLYN CHILDREN'S MUS IMPR: RECON O","="""""
QGF1,"PV293 BX CTY HIST MISCEL RECON CLASS C B","="""""
SPR2,"PV302-RECONSTRUCTION OF CLASS ""B"" BUILDI","="""""
H052,"PV341 SI HIST SOC BLANKET RECONSTRUCTION","="""""
HOSI,"PV341 SI HIST SOC MISC RECONST CLASS C B","="""""
N100,"PV341 SI HIST SOC RECONSTR'N OF CLASS C","="""""
FOUN,"PV34 AMER MUS NAT HIS MISCEL CONST. RELA","="""""
MURL,"PV34 AMER MUS NAT HIST BLANKET SUBSTANTI","="""""
SHLT,"PV34 AMER MUS NAT HIST EXTER RESTORATION","="""""
SBA3,"PV34 AMER MUS NAT HIST EXTER'R RECONSTR","="""""
SHSS,"PV34 AMER MUS NAT HIST INTER RECONST CLA","="""""
ROOT,"PV34 AMER MUS NAT HIST INTER'R RECONST O","="""""
CCPS,"PV464 WAVE HILL ENV CTR BLANKT PV464 WAV","="""""
A600,"PV464 WAVE HILL ENV CTR MISCEL RECONSTRU","="""""
CCTE,"PV464 WAVE HILL ENV CTR RECON STRUCTION","="""""
CCR2,"PV464 WAVE HILL ENV CTR WEATHERPROOFING","="""""
O400,"PV465 HIGH ROCK CONS CTR BLANK RECONSTRU","="""""
O301,"PV465 HIGH ROCK CONS CTR MISC IMPROVMTS","="""""
MISR,"PV466 QNS THTR IN THE PARK RENOVATION OF","="""""
O300,"PV466 QUEENS THEATER-ACQUIS. & INSTALL O","="""""
AMA0,"PV-467 MET. MUSEUM OF ART REINFORCEMENT","="""""
SEAT,"PV467 MISC IMPROV GC BLKT GENERAL RECONS","="""""
A700,"PV467 MISC IMPROV HANDICAP BKT SMALL BLD","="""""
DELA,"PV467 MISC IMPROV HANDICAP IN CONJUNCTIO","="""""
SECU,"PV467 MISC IMPROV MECH BLKT RECONSTRUCTI","="""""
FST1,"PV467-RECONST SNUG HARB.CHAPEL CLASS B C","="""""
HARL,"PV471 BRONX MUSEUM ACQUISITION OF CLASS","="""""
GALL,"PV471 BRONX MUSEUM RECONSTRUCT OF A CLAS","="""""
TELE,"PV475 N.Y. STATE THEATER RECONSTRUCTION","="""""
BAUT,"PV477 S.I. CHILDREN'S MUSEUM RECONSTRUCT","="""""
CAPE,"PV489 LINCOLN CENTER RECONST'N OF PEDEST","="""""
SHAT,"PV490SNUG HARBOR CONSTRUCTION OF PARKING","="""""
50,"PV492 PURCHASE OF EQUIPMENT AT VARIOUS I","="""""
P047,"PV493 PS9 BROOKLYN:RECONSTRUCT CLASS B B","="""""
P048,"PV493 PS9 BROOKLYN REPLACEMENT OF BOILER","="""""
A102,"PV-494 SNUG HARBOR REHAB. BUILDINGS, F,","="""""
BLC7,"PV495-BX HISTORICAL SOCIETY ACQUISITION","="""""
SBA5,"PV497-CONST. CHILLER PLANT- SERVICE SNUG","="""""
SHO1,"PV498-CONSTRUCTION OF PORTABLE BANDSHELL","="""""
SH01,"PV499-RECONSTR. OF ST. ANNS PERFORMING A","="""""
JCAL,"PV502-L JAM PERF ARTS-1ST REFORM CHURCH","="""""
JPAC,"PV502-L JAM PERF ARTS-1ST REFORM CHURCH","="""""
RUB5,"PV575-RUB RUBIN MUSEUM OF ART, MN: PURCH","="""""
AME1,"PV794AMER - AMERICAS SOCIETY - RESTO","="""""
AME2,"PV794AMER - AMERICAS SOCIETY - RESTO","="""""
AA10,"PV8000 OLD NINE RENOVATION RECONSTRUCTIO","="""""
AA20,"PV8001 PRTT W 47 ST FIREHOUSE RECONSTRUC","="""""
AA40,"PV8002 ONDERDONCK HOUSE RESTOR RECONSTRU","="""""
AA30,"PV8002 ONDERDONCK HOUSE RESTOR RECONSTRU","="""""
AD40,"PV8003 SIIAS SNUG HARBOR DESIN FOR RECON","="""""
BBGG,"PV8004 JAMAICA ARTS CENTER","="""""
AIRC,"PV8004-RECONSTRUCTION OF A CLASS C BUILD","="""""
V801,"PV-8008 BALLET HISPANICO RECONSTRUCTION","="""""
Y103,"PV8010-E HARLEM MUSIC SCHOOL RECONSTRUCT","="""""
BXM2,"PV8012 SYMPHONY SPACE RECONSTRUCTION OF","="""""
SNUG,"PV8015 RECONSTRUCTION OF JAZZMOBILE, 164","="""""
YLAN,"PV-8016-STUDIO MUSEUM OF HARLEM; RECONST","="""""
Y494,"PV8017-AIMS OF MODZAWE CONSTRUCTION OF B","="""""
5577,PVB,"="""""
DOT5,"PVB@ BKLYN MUNI BLDG. UPGRADE TELECOMMUN","="""""
1107,"PV ENFORCEMENT","="""""
1105,"PV HELP CENTERS","="""""
1106,"PV OPERATIONS","="""""
1108,"PV RED LIGHT","="""""
PR17,"PVT USE. EEL 20 YRS. SEE ALSO KILL LIFT","="""""
E913,"PW-E US1SS03","="""""
3000,"PY98 HRA I/C","="""""
3001,"PY99 HRA I/C","="""""
0950,"PYCD/PIC SUPPORT","="""""
Q00R,"Q001_Q00R RESO A BP","="""""
0441,"Q-4 QUEENS","="""""
0481,"Q-7 QUEENS","="""""
5143,"QA/Central Electrical Support","="""""
5124,"QA/Central Plumbing Inpsections","="""""
QBA8,"QBARMISC-IMP TO/8/QNS PUBLIC LIBS. (BAYS","="""""
H064,"QBCC Hurricane Related Expenses","="""""
QGL2,"QBG: CONST OF ADMIN/RECEP ""GREEN"" BLDG,","="""""
QGL1,"QBG: CONST OF NEW ""GREEN"" ADMIN/RECEPT B","="""""
SCAN,"QBPL, BOROUGHWIDE, QNS; PURCHASE OF NETW","="""""
ADA6,"QBPL: MISC IMPVTS AT 5 BRANCH","="""""
OCII,"QBPL OPERATIONS CENTER, 145-54 156TH STR","="""""
CGVN,"QBPL, PURCHASE OF 3 CARGO VANS, TO BE PA","="""""
LQM2,"QBPL, PURCHASE OF VEHICLES FOR BOOKMOBIL","="""""
LQM1,"QBPL, PURCHASE OF VEHICLES FOR BOOKMOBIL","="""""
LQE2,"QBPL SYSTEM WIDE COMPUTER NETWORK UPGRAD","="""""
WDQB,"QBPL: SYSTEM WIDE PURCHASE AND INSTALLAT","="""""
Q054,"QBPL: SYSTEM-WIDE PURCHASE AND INSTALLAT","="""""
INFC,"QBPL: SYSTEM-WIDE REPLACEMENT OF INFRAST","="""""
6019,"QDC DEMOLITION DESIGN","="""""
T309,"QHC MAJOR MODERNIZATION - PHASE II","="""""
R207,"QHC:  REPLACE UST'S","="""""
QL05,QL05,"="""""
QL10,QL10,"="""""
4202,"QMA Intra-city Funds","="""""
4548,"QMS - Active Shooter Equipment - DOJ","="""""
4549,"QMS - Active Shooter Equipment - SAF","="""""
4532,"QMS-POLICE SAFETY","="""""
4539,"QMS-STATE ASSET FORFEIT","="""""
8804,"QNS ARCHITECTURAL SURVEY ACCT","="""""
101D,"QNS BLVD TRAFFIC & PEDESTRIAN* SAFETY IM","="""""
0124,"QNS BORO PUBLIC LIBRARY-AFTERSCHOOL PGM","="""""
Q013,"QNS BOROUGH PRESIDENT'S  OFFICE: PURCHAS","="""""
